timestamp,aqi,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind_speed,clouds
2024-08-31 19:00:00+00:00,70,16.0,39.0,25.0,20.2,3.2,309.0,25.6,96,1002.9,5.2,3
2024-08-31 20:00:00+00:00,69,14.4,35.5,24.0,18.3,3.2,275.0,25.3,97,1002.3,4.9,1
2024-08-31 21:00:00+00:00,69,13.7,34.0,23.0,17.2,3.3,247.0,25.2,96,1002.0,4.3,3
2024-08-31 22:00:00+00:00,69,13.2,32.7,20.0,18.4,3.4,238.0,24.9,98,1002.1,4.4,4
2024-08-31 23:00:00+00:00,69,13.0,32.0,17.0,20.5,3.6,235.0,24.8,98,1002.1,4.4,2
2024-09-01 00:00:00+00:00,69,13.6,34.9,18.0,22.0,3.5,264.0,24.8,98,1002.3,3.9,0
2024-09-01 01:00:00+00:00,68,12.8,32.6,22.0,17.4,3.7,235.0,25.0,98,1002.1,3.6,0
2024-09-01 02:00:00+00:00,68,13.2,32.0,27.0,11.0,4.1,194.0,25.7,94,1002.6,5.1,0
2024-09-01 03:00:00+00:00,67,9.4,28.5,34.0,6.0,4.6,160.0,27.0,87,1003.0,7.4,25
2024-09-01 04:00:00+00:00,67,9.6,33.1,42.0,3.7,5.3,140.0,28.4,78,1003.2,10.0,50
2024-09-01 05:00:00+00:00,66,10.8,41.7,50.0,2.7,6.2,127.0,29.6,72,1003.4,10.3,52
2024-09-01 06:00:00+00:00,66,12.2,54.4,58.0,2.1,6.7,119.0,30.8,66,1003.3,10.6,51
2024-09-01 07:00:00+00:00,65,13.4,63.6,65.0,1.6,6.6,118.0,31.9,61,1002.4,11.0,41
2024-09-01 08:00:00+00:00,65,14.8,71.2,72.0,1.6,6.2,121.0,32.5,59,1001.6,11.4,47
2024-09-01 09:00:00+00:00,64,16.3,76.6,77.0,1.7,6.0,126.0,32.5,60,1000.6,10.9,58
2024-09-01 10:00:00+00:00,63,16.6,74.3,81.0,1.4,6.2,123.0,32.5,60,999.9,9.7,34
2024-09-01 11:00:00+00:00,62,16.2,67.8,83.0,1.3,6.5,120.0,32.1,63,999.4,10.9,28
2024-09-01 12:00:00+00:00,62,16.2,69.8,75.0,2.9,5.3,136.0,31.2,67,999.3,11.2,10
2024-09-01 13:00:00+00:00,61,16.5,60.3,62.0,9.2,5.1,206.0,31.5,66,999.7,7.3,53
2024-09-01 14:00:00+00:00,61,18.3,48.5,45.0,17.7,4.8,300.0,30.0,72,1000.2,11.3,18
2024-09-01 15:00:00+00:00,61,17.6,41.4,32.0,22.6,4.6,355.0,29.1,77,1001.0,11.2,9
2024-09-01 16:00:00+00:00,61,15.3,35.9,27.0,20.3,4.2,331.0,28.4,81,1002.0,10.5,2
2024-09-01 17:00:00+00:00,60,13.4,32.6,26.0,14.3,3.9,267.0,27.8,85,1002.6,9.7,0
2024-09-01 18:00:00+00:00,60,12.3,31.3,26.0,9.6,4.1,215.0,27.3,87,1002.3,13.2,0
2024-09-01 19:00:00+00:00,60,11.4,29.9,26.0,8.2,5.2,193.0,26.6,91,1002.1,14.8,0
2024-09-01 20:00:00+00:00,59,10.6,28.3,26.0,8.0,6.9,182.0,26.1,92,1001.7,15.1,0
2024-09-01 21:00:00+00:00,59,10.0,27.3,26.0,8.4,8.2,177.0,25.8,92,1001.2,13.1,0
2024-09-01 22:00:00+00:00,59,9.7,26.5,24.0,9.4,8.7,176.0,25.5,93,1000.9,11.7,9
2024-09-01 23:00:00+00:00,58,9.6,26.1,21.0,10.9,9.0,181.0,25.3,94,1000.8,10.2,62
2024-09-02 00:00:00+00:00,58,9.5,26.3,22.0,9.9,8.8,175.0,25.2,94,1000.8,9.2,71
2024-09-02 01:00:00+00:00,58,9.7,29.8,23.0,9.4,10.3,179.0,25.4,93,1001.2,8.9,18
2024-09-02 02:00:00+00:00,58,10.2,31.2,25.0,8.7,12.4,184.0,25.8,91,1001.6,9.4,0
2024-09-02 03:00:00+00:00,57,11.9,40.6,31.0,7.7,13.5,184.0,26.9,86,1002.0,9.9,1
2024-09-02 04:00:00+00:00,58,13.0,50.4,43.0,6.1,13.0,175.0,28.3,79,1002.3,10.5,16
2024-09-02 05:00:00+00:00,58,14.0,62.9,58.0,4.2,11.7,161.0,29.7,72,1002.5,10.2,60
2024-09-02 06:00:00+00:00,58,15.2,73.1,70.0,2.7,10.2,149.0,30.7,67,1002.3,9.7,81
2024-09-02 07:00:00+00:00,58,16.5,84.1,77.0,1.9,8.7,143.0,31.5,65,1001.9,10.1,94
2024-09-02 08:00:00+00:00,59,17.2,90.8,82.0,1.5,7.1,139.0,32.0,63,1001.0,11.6,87
2024-09-02 09:00:00+00:00,59,17.6,94.8,84.0,1.4,5.9,138.0,32.4,61,1000.0,11.1,12
2024-09-02 10:00:00+00:00,59,18.1,98.7,84.0,1.1,5.2,134.0,32.5,60,999.0,10.8,27
2024-09-02 11:00:00+00:00,59,18.4,99.9,82.0,1.1,5.0,132.0,32.3,60,998.3,12.0,1
2024-09-02 12:00:00+00:00,59,18.0,99.7,76.0,2.6,5.0,145.0,31.8,60,998.3,10.6,47
2024-09-02 13:00:00+00:00,59,19.1,88.2,62.0,9.8,4.6,223.0,30.9,65,999.0,7.0,1
2024-09-02 14:00:00+00:00,59,21.9,79.9,44.0,19.5,4.0,328.0,29.6,70,999.2,4.8,93
2024-09-02 15:00:00+00:00,60,22.9,73.8,30.0,25.4,4.1,390.0,28.7,77,999.8,6.1,100
2024-09-02 16:00:00+00:00,60,21.0,61.0,27.0,23.3,5.3,365.0,28.6,77,1000.6,5.8,100
2024-09-02 17:00:00+00:00,61,17.7,45.6,29.0,17.4,7.1,298.0,28.7,73,1001.1,6.4,100
2024-09-02 18:00:00+00:00,61,14.6,32.9,30.0,13.2,8.6,246.0,27.3,84,1001.2,13.5,99
2024-09-02 19:00:00+00:00,61,12.5,27.6,28.0,13.3,9.5,236.0,26.7,89,1000.6,12.9,100
2024-09-02 20:00:00+00:00,61,11.1,26.2,26.0,15.1,10.2,243.0,26.4,89,999.8,12.2,63
2024-09-02 21:00:00+00:00,61,10.5,27.0,24.0,16.6,10.5,248.0,26.2,89,999.5,12.7,1
2024-09-02 22:00:00+00:00,61,10.2,28.3,21.0,17.3,10.3,246.0,26.0,88,999.5,12.8,6
2024-09-02 23:00:00+00:00,61,10.1,29.4,19.0,17.7,9.7,243.0,25.9,88,999.6,13.0,60
2024-09-03 00:00:00+00:00,61,11.1,34.6,23.0,18.4,10.7,273.0,25.8,87,999.7,12.9,93
2024-09-03 01:00:00+00:00,62,11.4,39.2,28.0,16.1,11.0,262.0,26.1,84,1000.4,12.7,94
2024-09-03 02:00:00+00:00,62,12.1,46.9,35.0,12.8,11.4,247.0,26.4,83,1001.0,11.5,100
2024-09-03 03:00:00+00:00,62,12.9,53.0,46.0,9.7,12.0,230.0,27.5,79,1001.5,10.7,93
2024-09-03 04:00:00+00:00,62,13.9,57.6,63.0,7.1,13.2,212.0,29.0,74,1002.1,8.5,22
2024-09-03 05:00:00+00:00,62,16.0,68.7,84.0,4.7,14.6,192.0,30.7,67,1002.4,8.9,7
2024-09-03 06:00:00+00:00,62,17.9,81.5,101.0,2.9,15.3,177.0,32.0,61,1002.2,8.8,9
2024-09-03 07:00:00+00:00,62,19.1,92.2,110.0,2.0,14.4,168.0,32.8,58,1001.8,8.0,45
2024-09-03 08:00:00+00:00,63,20.3,96.9,114.0,1.7,12.8,163.0,33.3,56,1001.0,8.0,1
2024-09-03 09:00:00+00:00,63,21.4,98.7,117.0,1.7,11.7,162.0,33.6,55,1000.1,7.8,10
2024-09-03 10:00:00+00:00,63,22.2,95.9,122.0,1.8,11.6,163.0,33.5,56,999.1,7.4,4
2024-09-03 11:00:00+00:00,63,22.6,91.7,126.0,2.2,12.0,169.0,33.4,56,999.0,6.6,100
2024-09-03 12:00:00+00:00,64,22.9,94.8,117.0,3.4,11.1,171.0,33.0,56,999.2,5.6,89
2024-09-03 13:00:00+00:00,64,24.7,94.5,103.0,8.9,10.4,232.0,31.6,65,999.6,7.3,100
2024-09-03 14:00:00+00:00,65,27.4,78.9,83.0,16.3,9.5,314.0,30.6,70,1000.3,7.2,97
2024-09-03 15:00:00+00:00,65,26.3,67.5,67.0,20.7,8.6,362.0,29.6,74,1001.1,9.8,99
2024-09-03 16:00:00+00:00,65,24.3,59.1,60.0,18.8,7.7,340.0,28.2,82,1002.6,6.5,99
2024-09-03 17:00:00+00:00,66,23.3,57.2,57.0,13.8,6.9,284.0,27.4,89,1002.9,1.3,100
2024-09-03 18:00:00+00:00,66,22.9,56.8,53.0,10.6,6.5,242.0,27.2,92,1002.8,10.0,100
2024-09-03 19:00:00+00:00,67,21.5,54.8,44.0,11.7,7.1,240.0,27.0,94,1001.8,7.2,100
2024-09-03 20:00:00+00:00,67,19.9,53.2,33.0,14.7,8.2,252.0,26.8,95,1001.7,7.8,100
2024-09-03 21:00:00+00:00,68,18.1,50.8,26.0,16.6,8.8,257.0,26.5,94,1001.2,9.6,100
2024-09-03 22:00:00+00:00,69,15.9,46.2,23.0,16.3,8.2,242.0,26.1,93,1000.4,14.4,100
2024-09-03 23:00:00+00:00,69,14.0,42.6,24.0,14.9,7.0,218.0,25.8,93,1001.1,8.3,100
2024-09-04 00:00:00+00:00,69,12.5,40.5,23.0,15.6,5.9,225.0,25.6,94,1001.3,13.4,100
2024-09-04 01:00:00+00:00,69,13.2,46.0,26.0,14.2,6.0,214.0,26.2,89,1001.4,13.7,100
2024-09-04 02:00:00+00:00,70,13.9,43.8,31.0,12.4,6.1,198.0,25.5,90,1001.9,13.0,100
2024-09-04 03:00:00+00:00,70,14.1,44.9,37.0,10.7,6.2,187.0,25.6,88,1002.2,18.1,96
2024-09-04 04:00:00+00:00,70,15.3,43.9,42.0,9.7,6.0,185.0,26.7,85,1002.7,11.9,100
2024-09-04 05:00:00+00:00,70,15.6,39.6,48.0,8.9,5.8,188.0,26.3,88,1002.8,14.1,99
2024-09-04 06:00:00+00:00,70,15.8,36.6,56.0,8.0,6.0,190.0,27.7,80,1002.5,7.9,100
2024-09-04 07:00:00+00:00,70,16.7,38.9,70.0,6.5,7.1,189.0,29.4,75,1001.5,10.9,100
2024-09-04 08:00:00+00:00,70,18.0,41.8,87.0,4.8,8.6,188.0,31.0,70,1000.5,9.4,92
2024-09-04 09:00:00+00:00,69,19.0,43.8,100.0,3.8,9.9,191.0,31.6,69,999.5,8.7,100
2024-09-04 10:00:00+00:00,69,20.8,46.0,109.0,3.6,10.7,198.0,32.1,66,998.7,8.3,100
2024-09-04 11:00:00+00:00,69,22.1,47.6,114.0,4.0,11.3,209.0,31.9,67,998.4,10.0,98
2024-09-04 12:00:00+00:00,69,26.4,54.4,134.0,5.2,15.8,238.0,31.2,71,998.0,4.7,100
2024-09-04 13:00:00+00:00,69,27.5,54.2,115.0,12.9,15.4,329.0,29.4,79,998.5,10.0,37
2024-09-04 14:00:00+00:00,70,31.7,59.0,89.0,23.3,14.7,451.0,28.3,85,998.5,7.4,22
2024-09-04 15:00:00+00:00,70,32.7,60.3,66.0,29.8,13.6,517.0,27.7,88,999.0,8.9,16
2024-09-04 16:00:00+00:00,70,28.0,54.4,49.0,28.6,11.9,473.0,27.4,89,999.8,11.3,21
2024-09-04 17:00:00+00:00,71,22.8,47.4,34.0,23.4,9.8,372.0,27.2,89,1000.0,12.1,42
2024-09-04 18:00:00+00:00,71,18.7,41.6,25.0,18.7,8.1,286.0,27.1,89,999.8,13.6,34
2024-09-04 19:00:00+00:00,70,16.1,37.6,23.0,15.9,7.0,243.0,26.6,89,999.2,16.1,30
2024-09-04 20:00:00+00:00,70,14.7,35.0,26.0,13.6,6.2,215.0,26.3,89,998.7,17.0,48
2024-09-04 21:00:00+00:00,69,13.7,32.7,29.0,11.5,5.5,193.0,26.3,88,998.1,17.5,10
2024-09-04 22:00:00+00:00,69,12.9,30.9,31.0,9.4,4.9,172.0,26.2,87,997.7,18.0,0
2024-09-04 23:00:00+00:00,69,12.4,29.6,33.0,7.5,4.5,156.0,26.1,87,997.6,18.2,10
2024-09-05 00:00:00+00:00,69,12.3,29.7,36.0,6.3,4.4,149.0,26.0,87,997.8,19.2,16
2024-09-05 01:00:00+00:00,69,12.4,29.9,38.0,5.8,4.5,151.0,26.5,85,998.1,19.0,1
2024-09-05 02:00:00+00:00,69,12.6,29.6,40.0,5.0,4.5,155.0,26.9,84,998.5,20.0,1
2024-09-05 03:00:00+00:00,69,13.8,37.0,46.0,4.2,4.6,157.0,28.1,78,998.8,21.4,0
2024-09-05 04:00:00+00:00,69,14.1,36.8,57.0,3.4,4.6,158.0,29.1,76,999.0,22.7,1
2024-09-05 05:00:00+00:00,68,15.1,39.6,72.0,2.6,4.6,158.0,30.4,72,999.2,23.2,3
2024-09-05 06:00:00+00:00,68,16.2,45.4,84.0,2.0,4.7,158.0,31.5,68,998.9,24.1,3
2024-09-05 07:00:00+00:00,68,17.5,53.4,93.0,1.6,4.9,157.0,32.6,63,998.3,24.8,4
2024-09-05 08:00:00+00:00,69,18.8,63.8,99.0,1.4,5.1,155.0,33.5,60,997.2,24.5,24
2024-09-05 09:00:00+00:00,69,20.1,73.3,103.0,1.5,5.4,155.0,33.7,59,996.3,23.7,4
2024-09-05 10:00:00+00:00,69,20.8,78.0,104.0,1.7,5.7,156.0,33.6,59,995.8,23.3,56
2024-09-05 11:00:00+00:00,69,20.5,75.2,102.0,2.2,6.0,159.0,33.2,60,995.5,22.1,47
2024-09-05 12:00:00+00:00,69,20.1,64.0,98.0,3.2,6.4,160.0,32.2,64,995.6,21.7,6
2024-09-05 13:00:00+00:00,68,18.8,50.3,85.0,4.9,6.7,168.0,31.0,70,996.2,20.6,0
2024-09-05 14:00:00+00:00,67,16.5,38.5,68.0,7.3,7.1,180.0,29.4,76,996.5,20.8,1
2024-09-05 15:00:00+00:00,66,15.0,31.3,53.0,9.2,7.4,187.0,28.2,81,997.4,20.7,1
2024-09-05 16:00:00+00:00,65,13.9,27.5,45.0,10.1,7.3,188.0,27.4,85,998.3,20.9,0
2024-09-05 17:00:00+00:00,64,13.5,26.1,39.0,10.4,7.1,185.0,26.8,88,998.9,19.6,0
2024-09-05 18:00:00+00:00,63,13.4,25.7,36.0,10.3,6.8,180.0,26.4,89,998.7,20.1,9
2024-09-05 19:00:00+00:00,63,13.6,26.4,35.0,9.6,6.4,171.0,26.2,90,998.6,20.3,36
2024-09-05 20:00:00+00:00,62,14.2,28.0,37.0,8.4,6.0,158.0,26.0,91,998.2,19.8,18
2024-09-05 21:00:00+00:00,62,14.6,29.4,38.0,7.3,5.6,148.0,25.9,91,997.7,19.5,43
2024-09-05 22:00:00+00:00,62,14.5,30.0,38.0,6.5,5.2,140.0,25.8,91,997.8,19.7,56
2024-09-05 23:00:00+00:00,62,14.3,30.0,38.0,5.9,4.9,134.0,25.8,92,997.8,20.0,11
2024-09-06 00:00:00+00:00,63,13.2,28.1,40.0,4.9,4.2,131.0,25.8,91,998.1,20.6,47
2024-09-06 01:00:00+00:00,63,13.1,29.1,40.0,4.8,4.3,137.0,26.3,89,998.2,21.1,2
2024-09-06 02:00:00+00:00,63,13.4,30.0,42.0,4.6,4.5,145.0,26.7,86,998.8,21.6,1
2024-09-06 03:00:00+00:00,63,13.8,36.9,46.0,4.3,4.7,151.0,27.9,80,999.4,21.7,2
2024-09-06 04:00:00+00:00,63,14.1,42.0,56.0,3.6,4.7,152.0,29.2,76,1000.0,21.9,9
2024-09-06 05:00:00+00:00,63,15.3,48.8,69.0,2.7,4.7,151.0,31.3,65,1000.3,22.5,54
2024-09-06 06:00:00+00:00,63,17.1,58.7,81.0,2.0,4.8,150.0,32.6,60,1000.1,20.8,100
2024-09-06 07:00:00+00:00,63,18.9,68.9,91.0,1.6,5.0,150.0,33.4,57,999.7,20.7,45
2024-09-06 08:00:00+00:00,63,20.7,79.4,99.0,1.5,5.3,151.0,33.9,57,999.0,19.7,12
2024-09-06 09:00:00+00:00,63,22.2,88.2,104.0,1.7,5.5,154.0,34.4,55,998.1,18.5,3
2024-09-06 10:00:00+00:00,63,23.2,90.1,106.0,2.3,5.5,162.0,34.1,56,997.6,18.8,27
2024-09-06 11:00:00+00:00,64,23.5,88.0,105.0,3.2,5.5,173.0,33.3,60,997.5,20.7,77
2024-09-06 12:00:00+00:00,64,21.2,67.8,99.0,3.3,6.1,163.0,32.1,64,997.6,23.4,41
2024-09-06 13:00:00+00:00,64,20.2,53.1,87.0,4.8,6.8,172.0,30.4,74,998.1,24.4,2
2024-09-06 14:00:00+00:00,64,18.5,43.8,70.0,7.0,7.8,185.0,28.6,82,998.7,25.7,0
2024-09-06 15:00:00+00:00,64,17.4,40.2,55.0,8.9,8.5,195.0,27.8,85,999.6,23.0,0
2024-09-06 16:00:00+00:00,64,16.9,38.8,45.0,10.3,8.7,202.0,27.1,87,1000.7,22.6,0
2024-09-06 17:00:00+00:00,65,16.6,38.1,38.0,11.4,8.7,207.0,26.7,89,1001.3,21.1,0
2024-09-06 18:00:00+00:00,65,15.9,36.9,33.0,12.0,8.5,208.0,26.3,90,1001.6,19.0,0
2024-09-06 19:00:00+00:00,65,15.3,35.9,31.0,11.9,8.2,203.0,26.0,91,1001.3,20.0,2
2024-09-06 20:00:00+00:00,65,14.6,34.0,32.0,11.2,7.9,195.0,25.8,91,1000.6,21.6,1
2024-09-06 21:00:00+00:00,65,14.1,32.9,33.0,10.4,7.3,185.0,25.7,91,1000.3,19.8,6
2024-09-06 22:00:00+00:00,65,13.8,31.8,33.0,9.3,6.4,174.0,25.6,91,1000.0,16.4,2
2024-09-06 23:00:00+00:00,65,13.5,31.0,34.0,8.1,5.2,163.0,25.4,92,1000.0,14.9,3
2024-09-07 00:00:00+00:00,65,12.7,28.8,34.0,7.4,4.7,160.0,25.2,92,1000.1,15.5,6
2024-09-07 01:00:00+00:00,65,12.5,28.9,35.0,6.9,4.7,163.0,25.5,91,1000.0,14.8,4
2024-09-07 02:00:00+00:00,65,12.8,30.4,37.0,6.2,4.8,167.0,25.9,88,1000.5,16.1,1
2024-09-07 03:00:00+00:00,65,13.2,36.2,43.0,5.3,5.0,169.0,27.0,83,1000.8,18.1,0
2024-09-07 04:00:00+00:00,65,14.2,41.6,55.0,4.2,5.5,166.0,28.3,79,1001.7,18.1,1
2024-09-07 05:00:00+00:00,65,16.2,48.1,70.0,3.1,6.1,161.0,29.7,75,1002.1,18.4,3
2024-09-07 06:00:00+00:00,65,18.3,55.8,84.0,2.2,6.7,158.0,31.0,69,1002.0,17.6,33
2024-09-07 07:00:00+00:00,65,20.6,65.2,97.0,1.8,7.3,158.0,32.0,66,1001.3,16.6,51
2024-09-07 08:00:00+00:00,65,22.6,72.6,109.0,1.6,7.9,160.0,32.8,63,1000.8,15.6,0
2024-09-07 09:00:00+00:00,65,24.3,80.6,117.0,1.7,8.3,164.0,33.4,60,1000.1,15.3,4
2024-09-07 10:00:00+00:00,65,25.3,83.6,122.0,2.0,8.4,168.0,33.7,57,999.5,15.6,4
2024-09-07 11:00:00+00:00,66,25.8,84.8,123.0,2.5,8.4,173.0,33.6,57,999.3,15.1,1
2024-09-07 12:00:00+00:00,66,26.4,89.2,117.0,3.2,8.8,182.0,32.7,60,999.2,18.8,1
2024-09-07 13:00:00+00:00,66,27.5,76.1,104.0,5.2,8.9,199.0,31.3,68,999.7,18.5,2
2024-09-07 14:00:00+00:00,67,26.3,61.5,87.0,7.9,8.9,223.0,28.8,80,1000.1,21.4,0
2024-09-07 15:00:00+00:00,67,21.0,46.0,70.0,10.2,9.0,238.0,27.9,83,1000.8,20.7,0
2024-09-07 16:00:00+00:00,68,16.4,36.0,56.0,11.5,9.1,238.0,27.2,84,1001.8,20.7,0
2024-09-07 17:00:00+00:00,68,14.6,33.3,42.0,12.3,9.1,230.0,26.6,86,1002.3,18.6,0
2024-09-07 18:00:00+00:00,67,14.0,33.3,33.0,12.8,9.0,222.0,26.2,87,1002.2,17.8,0
2024-09-07 19:00:00+00:00,67,13.3,32.9,29.0,12.9,8.8,216.0,25.9,88,1002.2,16.9,0
2024-09-07 20:00:00+00:00,67,12.9,32.8,29.0,12.7,8.5,209.0,25.7,88,1002.2,17.8,31
2024-09-07 21:00:00+00:00,67,12.5,32.1,30.0,12.2,8.0,202.0,25.6,89,1001.9,16.8,0
2024-09-07 22:00:00+00:00,67,12.1,31.2,30.0,11.3,7.0,192.0,25.4,90,1001.5,15.6,0
2024-09-07 23:00:00+00:00,67,11.6,29.5,31.0,10.0,5.8,180.0,25.2,91,1001.5,14.8,2
2024-09-08 00:00:00+00:00,67,10.7,27.7,34.0,8.3,4.3,170.0,25.1,91,1001.4,14.3,19
2024-09-08 01:00:00+00:00,66,10.4,28.2,36.0,7.3,4.0,170.0,25.4,90,1001.3,12.1,73
2024-09-08 02:00:00+00:00,66,10.7,31.4,39.0,5.9,3.6,169.0,25.8,89,1001.7,11.2,100
2024-09-08 03:00:00+00:00,66,11.4,41.4,45.0,4.7,3.5,168.0,27.2,83,1002.4,14.3,96
2024-09-08 04:00:00+00:00,66,12.4,44.0,57.0,3.7,4.1,167.0,28.6,79,1002.8,16.1,99
2024-09-08 05:00:00+00:00,66,14.2,52.7,73.0,2.9,5.0,166.0,30.0,75,1002.7,16.6,95
2024-09-08 06:00:00+00:00,66,16.6,62.9,87.0,2.3,5.9,165.0,31.3,69,1002.4,17.4,95
2024-09-08 07:00:00+00:00,66,19.2,71.7,99.0,1.9,6.5,165.0,32.4,66,1001.8,18.6,86
2024-09-08 08:00:00+00:00,65,21.2,76.6,110.0,1.6,7.1,166.0,33.1,62,1001.1,19.6,90
2024-09-08 09:00:00+00:00,65,22.5,77.5,118.0,1.6,7.5,168.0,33.4,62,1000.2,19.5,65
2024-09-08 10:00:00+00:00,65,23.1,75.9,124.0,1.7,7.6,172.0,33.7,60,999.5,18.6,1
2024-09-08 11:00:00+00:00,65,23.3,73.6,128.0,2.1,7.5,178.0,33.5,60,999.1,18.1,0
2024-09-08 12:00:00+00:00,65,22.0,67.5,123.0,2.9,7.4,175.0,32.8,63,999.3,18.9,0
2024-09-08 13:00:00+00:00,64,23.4,60.1,113.0,4.9,8.0,196.0,31.4,69,999.7,18.7,0
2024-09-08 14:00:00+00:00,64,24.0,53.9,99.0,7.8,8.8,224.0,29.5,76,999.9,19.4,1
2024-09-08 15:00:00+00:00,64,21.7,47.1,84.0,10.3,9.5,243.0,28.5,81,1000.4,19.0,0
2024-09-08 16:00:00+00:00,64,17.5,39.2,66.0,12.3,10.0,244.0,27.6,84,1001.1,19.6,0
2024-09-08 17:00:00+00:00,64,14.0,33.3,47.0,13.9,10.4,236.0,26.8,87,1001.5,19.1,0
2024-09-08 18:00:00+00:00,64,11.6,29.1,34.0,14.7,10.3,224.0,26.3,89,1001.8,20.2,0
2024-09-08 19:00:00+00:00,64,10.3,27.1,30.0,14.2,9.5,210.0,26.0,90,1001.6,20.2,1
2024-09-08 20:00:00+00:00,64,9.6,25.6,31.0,12.8,8.2,193.0,25.8,90,1001.0,19.5,0
2024-09-08 21:00:00+00:00,63,9.4,24.5,33.0,11.2,7.0,176.0,25.6,90,1000.3,19.2,1
2024-09-08 22:00:00+00:00,63,9.0,23.5,34.0,9.5,5.8,159.0,25.5,90,999.7,18.5,0
2024-09-08 23:00:00+00:00,63,8.6,22.6,36.0,7.6,4.6,143.0,25.4,90,999.5,17.9,0
2024-09-09 00:00:00+00:00,63,8.5,24.0,37.0,6.4,3.6,137.0,25.3,90,999.4,18.3,1
2024-09-09 01:00:00+00:00,62,8.5,25.9,38.0,6.0,3.6,142.0,25.4,89,999.6,18.3,1
2024-09-09 02:00:00+00:00,62,9.3,30.7,41.0,5.4,3.6,149.0,25.9,86,1000.0,20.3,0
2024-09-09 03:00:00+00:00,62,10.9,40.7,47.0,4.7,3.8,154.0,27.2,80,1000.1,21.7,1
2024-09-09 04:00:00+00:00,62,12.9,50.9,59.0,3.8,4.3,154.0,28.5,77,1000.2,21.0,1
2024-09-09 05:00:00+00:00,62,15.7,62.6,75.0,2.8,5.1,152.0,30.0,73,1000.4,19.5,0
2024-09-09 06:00:00+00:00,62,18.5,71.5,90.0,2.1,5.8,151.0,31.4,67,1000.1,20.6,0
2024-09-09 07:00:00+00:00,62,21.0,77.5,103.0,1.7,6.6,155.0,32.4,63,999.5,20.9,1
2024-09-09 08:00:00+00:00,63,23.2,82.4,116.0,1.6,7.4,160.0,33.2,61,998.6,20.1,0
2024-09-09 09:00:00+00:00,63,24.6,85.7,124.0,1.7,8.0,164.0,33.6,59,997.7,19.9,0
2024-09-09 10:00:00+00:00,63,25.4,87.1,127.0,1.9,8.3,165.0,33.7,59,996.8,19.6,0
2024-09-09 11:00:00+00:00,63,25.5,88.7,125.0,2.2,8.5,165.0,33.4,60,996.3,19.4,0
2024-09-09 12:00:00+00:00,63,27.6,91.5,131.0,3.0,9.5,172.0,32.7,62,996.3,19.9,0
2024-09-09 13:00:00+00:00,64,27.1,78.0,115.0,4.7,9.7,182.0,31.5,68,996.8,16.2,0
2024-09-09 14:00:00+00:00,65,25.6,69.4,94.0,7.0,9.9,196.0,29.4,76,997.1,19.6,0
2024-09-09 15:00:00+00:00,65,23.1,64.3,74.0,8.9,10.0,205.0,27.7,83,997.6,22.6,0
2024-09-09 16:00:00+00:00,64,20.5,58.8,59.0,10.0,9.9,205.0,26.8,85,998.6,22.7,0
2024-09-09 17:00:00+00:00,64,18.3,52.7,46.0,10.7,9.6,201.0,26.2,87,999.1,22.9,0
2024-09-09 18:00:00+00:00,65,16.6,48.0,37.0,11.0,9.2,195.0,25.9,88,999.0,22.2,0
2024-09-09 19:00:00+00:00,65,15.4,44.8,35.0,10.7,8.7,187.0,25.6,89,998.7,20.4,0
2024-09-09 20:00:00+00:00,66,15.0,44.4,37.0,10.0,8.0,177.0,25.3,90,998.2,18.2,0
2024-09-09 21:00:00+00:00,66,14.8,44.5,39.0,9.2,7.4,168.0,25.1,91,997.6,17.8,2
2024-09-09 22:00:00+00:00,66,15.0,45.3,40.0,8.5,6.9,161.0,24.9,92,997.5,18.3,3
2024-09-09 23:00:00+00:00,67,15.1,46.2,41.0,7.8,6.4,154.0,24.8,92,997.4,19.4,1
2024-09-10 00:00:00+00:00,67,15.4,49.7,42.0,7.2,5.5,159.0,24.8,93,997.6,20.1,2
2024-09-10 01:00:00+00:00,68,15.5,50.8,43.0,6.8,5.8,161.0,25.2,91,998.0,20.9,1
2024-09-10 02:00:00+00:00,69,16.0,53.8,46.0,6.1,6.2,163.0,25.8,87,998.2,21.8,7
2024-09-10 03:00:00+00:00,69,17.0,64.5,52.0,5.3,6.6,165.0,27.1,81,998.7,21.8,3
2024-09-10 04:00:00+00:00,70,19.5,80.8,64.0,4.2,6.8,164.0,28.8,72,999.3,24.2,70
2024-09-10 05:00:00+00:00,70,22.5,91.5,81.0,3.0,6.9,163.0,30.3,66,999.1,21.4,11
2024-09-10 06:00:00+00:00,71,24.9,95.2,95.0,2.1,7.0,163.0,31.5,62,998.8,20.1,1
2024-09-10 07:00:00+00:00,71,26.7,97.6,107.0,1.7,7.1,166.0,32.5,60,998.4,18.9,1
2024-09-10 08:00:00+00:00,72,27.9,98.0,117.0,1.5,7.1,169.0,33.2,58,997.7,17.8,0
2024-09-10 09:00:00+00:00,72,28.8,99.2,123.0,1.6,7.2,173.0,33.8,55,996.7,17.8,0
2024-09-10 10:00:00+00:00,72,29.2,97.8,126.0,1.8,7.4,175.0,33.9,55,996.0,17.1,0
2024-09-10 11:00:00+00:00,73,29.3,96.9,125.0,2.2,7.6,176.0,33.7,55,995.8,16.8,0
2024-09-10 12:00:00+00:00,73,30.7,102.2,128.0,2.9,8.5,184.0,32.9,57,995.7,17.7,0
